Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
11116,55,46,1584576000.0,2.0,0.0
11117,55,46,1584662400.0,2.0,0.0
11118,55,46,1584748800.0,2.0,0.0
11119,55,46,1584835200.0,4.0,0.0
11120,55,46,1584921600.0,4.0,0.0
11121,55,46,1585008000.0,5.0,0.0
11122,55,46,1585094400.0,6.0,0.0
11123,55,46,1585180800.0,6.0,0.0
11124,55,46,1585267200.0,10.0,0.0
11125,55,46,1585353600.0,10.0,0.0
11126,55,46,1585440000.0,10.0,0.0
11127,55,46,1585526400.0,10.0,0.0
11128,55,46,1585612800.0,10.0,0.0
11129,55,46,1585699200.0,10.0,0.0
11130,55,46,1585785600.0,10.0,0.0
11131,55,46,1585872000.0,10.0,0.0
11132,55,46,1585958400.0,11.0,0.0
11133,55,46,1586044800.0,11.0,0.0
11134,55,46,1586131200.0,11.0,0.0
11135,55,46,1586217600.0,11.0,0.0
11136,55,46,1586304000.0,11.0,0.0
11137,55,46,1586390400.0,11.0,0.0
11138,55,46,1586476800.0,11.0,0.0
11139,55,46,1586563200.0,11.0,0.0
11140,55,46,1586649600.0,11.0,0.0
11141,55,46,1586736000.0,11.0,0.0
11142,55,46,1586822400.0,11.0,0.0
11143,55,46,1586908800.0,11.0,0.0
11144,55,46,1586995200.0,11.0,0.0
11145,55,46,1587081600.0,11.0,0.0
11146,55,46,1587168000.0,11.0,0.0
11147,55,46,1587254400.0,11.0,0.0
11173,0,46,1579651200.0,0.0,0.0
11174,0,46,1579737600.0,0.0,0.0
11175,0,46,1579824000.0,0.0,0.0
11176,0,46,1579910400.0,0.0,0.0
11177,0,46,1579996800.0,0.0,0.0
11178,0,46,1580083200.0,0.0,0.0
11179,0,46,1580169600.0,0.0,0.0
11180,0,46,1580256000.0,0.0,0.0
11181,0,46,1580342400.0,0.0,0.0
11182,0,46,1580428800.0,0.0,0.0
11183,0,46,1580515200.0,0.0,0.0
11184,0,46,1580601600.0,0.0,0.0
11185,0,46,1580688000.0,0.0,0.0
11186,0,46,1580774400.0,0.0,0.0
11187,0,46,1580860800.0,0.0,0.0
11188,0,46,1580947200.0,0.0,0.0
11189,0,46,1581033600.0,0.0,0.0
11190,0,46,1581120000.0,0.0,0.0
11191,0,46,1581206400.0,0.0,0.0
11192,0,46,1581292800.0,0.0,0.0
11193,0,46,1581379200.0,0.0,0.0
11194,0,46,1581465600.0,0.0,0.0
11195,0,46,1581552000.0,0.0,0.0
11196,0,46,1581638400.0,0.0,0.0
11197,0,46,1581724800.0,0.0,0.0
11198,0,46,1581811200.0,0.0,0.0
11199,0,46,1581897600.0,0.0,0.0
11200,0,46,1581984000.0,0.0,0.0
11201,0,46,1582070400.0,0.0,0.0
11202,0,46,1582156800.0,0.0,0.0
11203,0,46,1582243200.0,0.0,0.0
11204,0,46,1582329600.0,0.0,0.0
11205,0,46,1582416000.0,0.0,0.0
11206,0,46,1582502400.0,0.0,0.0
11207,0,46,1582588800.0,0.0,0.0
11208,0,46,1582675200.0,0.0,0.0
11209,0,46,1582761600.0,1.0,0.0
11210,0,46,1582848000.0,1.0,0.0
11211,0,46,1582934400.0,3.0,0.0
11212,0,46,1583020800.0,4.0,0.0
11213,0,46,1583107200.0,4.0,0.0
11214,0,46,1583193600.0,6.0,0.0
11215,0,46,1583280000.0,10.0,0.0
11216,0,46,1583366400.0,10.0,0.0
11217,0,46,1583452800.0,23.0,0.0
11218,0,46,1583539200.0,23.0,0.0
11219,0,46,1583625600.0,35.0,0.0
11220,0,46,1583712000.0,90.0,0.0
11221,0,46,1583798400.0,262.0,0.0
11222,0,46,1583884800.0,442.0,0.0
11223,0,46,1583971200.0,615.0,0.0
11224,0,46,1584057600.0,801.0,0.0
11225,0,46,1584144000.0,827.0,1.0
11226,0,46,1584230400.0,864.0,2.0
11227,0,46,1584316800.0,914.0,3.0
11228,0,46,1584403200.0,977.0,4.0
11229,0,46,1584489600.0,1057.0,4.0
11230,0,46,1584576000.0,1151.0,6.0
11231,0,46,1584662400.0,1255.0,9.0
11232,0,46,1584748800.0,1326.0,13.0
11233,0,46,1584835200.0,1395.0,13.0
11234,0,46,1584921600.0,1450.0,24.0
11235,0,46,1585008000.0,1591.0,32.0
11236,0,46,1585094400.0,1724.0,34.0
11237,0,46,1585180800.0,1877.0,41.0
11238,0,46,1585267200.0,2046.0,52.0
11239,0,46,1585353600.0,2201.0,65.0
11240,0,46,1585440000.0,2395.0,72.0
11241,0,46,1585526400.0,2577.0,77.0
11242,0,46,1585612800.0,2860.0,90.0
11243,0,46,1585699200.0,3107.0,104.0
11244,0,46,1585785600.0,3386.0,123.0
11245,0,46,1585872000.0,3757.0,139.0
11246,0,46,1585958400.0,4077.0,161.0
11247,0,46,1586044800.0,4369.0,179.0
11248,0,46,1586131200.0,4681.0,187.0
11249,0,46,1586217600.0,5071.0,203.0
11250,0,46,1586304000.0,5402.0,218.0
11251,0,46,1586390400.0,5635.0,237.0
11252,0,46,1586476800.0,5819.0,247.0
11253,0,46,1586563200.0,5996.0,260.0
11254,0,46,1586649600.0,6174.0,273.0
11255,0,46,1586736000.0,6318.0,285.0
11256,0,46,1586822400.0,6511.0,299.0
11257,0,46,1586908800.0,6681.0,309.0
11258,0,46,1586995200.0,6879.0,321.0
11259,0,46,1587081600.0,7073.0,336.0
11260,0,46,1587168000.0,7242.0,346.0
11261,0,46,1587254400.0,7384.0,355.0
11287,0,47,1579651200.0,0.0,0.0
11288,0,47,1579737600.0,0.0,0.0
11289,0,47,1579824000.0,0.0,0.0
11290,0,47,1579910400.0,0.0,0.0
11291,0,47,1579996800.0,0.0,0.0
11292,0,47,1580083200.0,0.0,0.0
11293,0,47,1580169600.0,0.0,0.0
11294,0,47,1580256000.0,0.0,0.0
11295,0,47,1580342400.0,0.0,0.0
11296,0,47,1580428800.0,0.0,0.0
11297,0,47,1580515200.0,0.0,0.0
11298,0,47,1580601600.0,0.0,0.0
11299,0,47,1580688000.0,0.0,0.0
11300,0,47,1580774400.0,0.0,0.0
11301,0,47,1580860800.0,0.0,0.0
11302,0,47,1580947200.0,0.0,0.0
11303,0,47,1581033600.0,61.0,0.0
11304,0,47,1581120000.0,61.0,0.0
11305,0,47,1581206400.0,64.0,0.0
11306,0,47,1581292800.0,135.0,0.0
11307,0,47,1581379200.0,135.0,0.0
11308,0,47,1581465600.0,175.0,0.0
11309,0,47,1581552000.0,175.0,0.0
11310,0,47,1581638400.0,218.0,0.0
11311,0,47,1581724800.0,285.0,0.0
11312,0,47,1581811200.0,355.0,0.0
11313,0,47,1581897600.0,454.0,0.0
11314,0,47,1581984000.0,542.0,0.0
11315,0,47,1582070400.0,621.0,0.0
11316,0,47,1582156800.0,634.0,2.0
11317,0,47,1582243200.0,634.0,2.0
11318,0,47,1582329600.0,634.0,2.0
11319,0,47,1582416000.0,691.0,3.0
11320,0,47,1582502400.0,691.0,3.0
11321,0,47,1582588800.0,691.0,3.0
11322,0,47,1582675200.0,705.0,4.0
11323,0,47,1582761600.0,705.0,4.0
11324,0,47,1582848000.0,705.0,6.0
11325,0,47,1582934400.0,705.0,6.0
11326,0,47,1583020800.0,705.0,6.0
11327,0,47,1583107200.0,705.0,6.0
11328,0,47,1583193600.0,706.0,6.0
11329,0,47,1583280000.0,706.0,6.0
11330,0,47,1583366400.0,706.0,6.0
11331,0,47,1583452800.0,706.0,6.0
11332,0,47,1583539200.0,706.0,6.0
11333,0,47,1583625600.0,706.0,6.0
11334,0,47,1583712000.0,706.0,6.0
11335,0,47,1583798400.0,706.0,6.0
11336,0,47,1583884800.0,706.0,7.0
11337,0,47,1583971200.0,706.0,7.0
11338,0,47,1584057600.0,706.0,7.0
11339,0,47,1584144000.0,706.0,7.0
11340,0,47,1584230400.0,706.0,7.0
11341,0,47,1584316800.0,706.0,7.0
11342,0,47,1584403200.0,706.0,7.0
11343,0,47,1584489600.0,712.0,7.0
11344,0,47,1584576000.0,712.0,7.0
11345,0,47,1584662400.0,712.0,7.0
11346,0,47,1584748800.0,712.0,8.0
11347,0,47,1584835200.0,712.0,8.0
11348,0,47,1584921600.0,712.0,8.0
11349,0,47,1585008000.0,712.0,10.0
11350,0,47,1585094400.0,712.0,10.0
11351,0,47,1585180800.0,712.0,10.0
11352,0,47,1585267200.0,712.0,10.0
11353,0,47,1585353600.0,712.0,10.0
11354,0,47,1585440000.0,712.0,10.0
11355,0,47,1585526400.0,712.0,10.0
11356,0,47,1585612800.0,712.0,10.0
11357,0,47,1585699200.0,712.0,11.0
11358,0,47,1585785600.0,712.0,11.0
11359,0,47,1585872000.0,712.0,11.0
11360,0,47,1585958400.0,712.0,11.0
11361,0,47,1586044800.0,712.0,11.0
11362,0,47,1586131200.0,712.0,11.0
11363,0,47,1586217600.0,712.0,11.0
11364,0,47,1586304000.0,712.0,11.0
11365,0,47,1586390400.0,712.0,11.0
11366,0,47,1586476800.0,712.0,11.0
11367,0,47,1586563200.0,712.0,11.0
11368,0,47,1586649600.0,712.0,11.0
11369,0,47,1586736000.0,712.0,11.0
11370,0,47,1586822400.0,712.0,12.0
11371,0,47,1586908800.0,712.0,12.0
11372,0,47,1586995200.0,712.0,12.0
11373,0,47,1587081600.0,712.0,13.0
11374,0,47,1587168000.0,712.0,13.0
11375,0,47,1587254400.0,712.0,13.0
11401,0,48,1579651200.0,0.0,0.0
11402,0,48,1579737600.0,0.0,0.0
11403,0,48,1579824000.0,0.0,0.0
11404,0,48,1579910400.0,0.0,0.0
11405,0,48,1579996800.0,0.0,0.0
11406,0,48,1580083200.0,0.0,0.0
11407,0,48,1580169600.0,0.0,0.0
11408,0,48,1580256000.0,0.0,0.0
11409,0,48,1580342400.0,0.0,0.0
11410,0,48,1580428800.0,0.0,0.0
11411,0,48,1580515200.0,0.0,0.0
11412,0,48,1580601600.0,0.0,0.0
11413,0,48,1580688000.0,0.0,0.0
11414,0,48,1580774400.0,0.0,0.0
11415,0,48,1580860800.0,0.0,0.0
11416,0,48,1580947200.0,0.0,0.0
11417,0,48,1581033600.0,0.0,0.0
11418,0,48,1581120000.0,0.0,0.0
11419,0,48,1581206400.0,0.0,0.0
11420,0,48,1581292800.0,0.0,0.0
11421,0,48,1581379200.0,0.0,0.0
11422,0,48,1581465600.0,0.0,0.0
11423,0,48,1581552000.0,0.0,0.0
11424,0,48,1581638400.0,0.0,0.0
11425,0,48,1581724800.0,0.0,0.0
11426,0,48,1581811200.0,0.0,0.0
11427,0,48,1581897600.0,0.0,0.0
11428,0,48,1581984000.0,0.0,0.0
11429,0,48,1582070400.0,0.0,0.0
11430,0,48,1582156800.0,0.0,0.0
11431,0,48,1582243200.0,0.0,0.0
11432,0,48,1582329600.0,0.0,0.0
11433,0,48,1582416000.0,0.0,0.0
11434,0,48,1582502400.0,0.0,0.0
11435,0,48,1582588800.0,0.0,0.0
11436,0,48,1582675200.0,0.0,0.0
11437,0,48,1582761600.0,0.0,0.0
11438,0,48,1582848000.0,0.0,0.0
11439,0,48,1582934400.0,0.0,0.0
11440,0,48,1583020800.0,0.0,0.0
11441,0,48,1583107200.0,0.0,0.0
11442,0,48,1583193600.0,0.0,0.0
11443,0,48,1583280000.0,0.0,0.0
11444,0,48,1583366400.0,0.0,0.0
11445,0,48,1583452800.0,0.0,0.0
11446,0,48,1583539200.0,0.0,0.0
11447,0,48,1583625600.0,0.0,0.0
11448,0,48,1583712000.0,0.0,0.0
11449,0,48,1583798400.0,0.0,0.0
11450,0,48,1583884800.0,0.0,0.0
11451,0,48,1583971200.0,0.0,0.0
11452,0,48,1584057600.0,0.0,0.0
11453,0,48,1584144000.0,0.0,0.0
11454,0,48,1584230400.0,0.0,0.0
11455,0,48,1584316800.0,0.0,0.0
11456,0,48,1584403200.0,0.0,0.0
11457,0,48,1584489600.0,1.0,0.0
11458,0,48,1584576000.0,1.0,0.0
11459,0,48,1584662400.0,1.0,0.0
11460,0,48,1584748800.0,1.0,0.0
11461,0,48,1584835200.0,1.0,0.0
11462,0,48,1584921600.0,3.0,0.0
11463,0,48,1585008000.0,3.0,0.0
11464,0,48,1585094400.0,11.0,0.0
11465,0,48,1585180800.0,11.0,0.0
11466,0,48,1585267200.0,12.0,0.0
11467,0,48,1585353600.0,14.0,0.0
11468,0,48,1585440000.0,18.0,0.0
11469,0,48,1585526400.0,18.0,0.0
11470,0,48,1585612800.0,30.0,0.0
11471,0,48,1585699200.0,33.0,0.0
11472,0,48,1585785600.0,40.0,0.0
11473,0,48,1585872000.0,49.0,0.0
11474,0,48,1585958400.0,50.0,0.0
11475,0,48,1586044800.0,59.0,0.0
11476,0,48,1586131200.0,90.0,0.0
11477,0,48,1586217600.0,90.0,0.0
11478,0,48,1586304000.0,135.0,0.0
11479,0,48,1586390400.0,135.0,0.0
11480,0,48,1586476800.0,150.0,1.0
11481,0,48,1586563200.0,187.0,2.0
11482,0,48,1586649600.0,214.0,2.0
11483,0,48,1586736000.0,298.0,2.0
11484,0,48,1586822400.0,363.0,2.0
11485,0,48,1586908800.0,435.0,2.0
11486,0,48,1586995200.0,591.0,2.0
11487,0,48,1587081600.0,732.0,2.0
11488,0,48,1587168000.0,732.0,2.0
11489,0,48,1587254400.0,846.0,2.0
11515,0,49,1579651200.0,0.0,0.0
11516,0,49,1579737600.0,0.0,0.0
11517,0,49,1579824000.0,0.0,0.0
11518,0,49,1579910400.0,0.0,0.0
11519,0,49,1579996800.0,0.0,0.0
11520,0,49,1580083200.0,0.0,0.0
11521,0,49,1580169600.0,0.0,0.0
11522,0,49,1580256000.0,0.0,0.0
11523,0,49,1580342400.0,0.0,0.0
11524,0,49,1580428800.0,0.0,0.0
11525,0,49,1580515200.0,0.0,0.0
11526,0,49,1580601600.0,0.0,0.0
11527,0,49,1580688000.0,0.0,0.0
11528,0,49,1580774400.0,0.0,0.0
11529,0,49,1580860800.0,0.0,0.0
11530,0,49,1580947200.0,0.0,0.0
11531,0,49,1581033600.0,0.0,0.0
11532,0,49,1581120000.0,0.0,0.0
11533,0,49,1581206400.0,0.0,0.0
11534,0,49,1581292800.0,0.0,0.0
11535,0,49,1581379200.0,0.0,0.0
11536,0,49,1581465600.0,0.0,0.0
11537,0,49,1581552000.0,0.0,0.0
11538,0,49,1581638400.0,0.0,0.0
11539,0,49,1581724800.0,0.0,0.0
11540,0,49,1581811200.0,0.0,0.0
11541,0,49,1581897600.0,0.0,0.0
11542,0,49,1581984000.0,0.0,0.0
11543,0,49,1582070400.0,0.0,0.0
11544,0,49,1582156800.0,0.0,0.0
11545,0,49,1582243200.0,0.0,0.0
11546,0,49,1582329600.0,0.0,0.0
11547,0,49,1582416000.0,0.0,0.0
11548,0,49,1582502400.0,0.0,0.0
11549,0,49,1582588800.0,0.0,0.0
11550,0,49,1582675200.0,0.0,0.0
11551,0,49,1582761600.0,0.0,0.0
11552,0,49,1582848000.0,0.0,0.0
11553,0,49,1582934400.0,0.0,0.0
11554,0,49,1583020800.0,0.0,0.0
11555,0,49,1583107200.0,0.0,0.0
11556,0,49,1583193600.0,0.0,0.0
11557,0,49,1583280000.0,0.0,0.0
11558,0,49,1583366400.0,0.0,0.0
11559,0,49,1583452800.0,0.0,0.0
11560,0,49,1583539200.0,0.0,0.0
11561,0,49,1583625600.0,0.0,0.0
11562,0,49,1583712000.0,0.0,0.0
11563,0,49,1583798400.0,0.0,0.0
11564,0,49,1583884800.0,0.0,0.0
11565,0,49,1583971200.0,0.0,0.0
11566,0,49,1584057600.0,0.0,0.0
11567,0,49,1584144000.0,0.0,0.0
11568,0,49,1584230400.0,0.0,0.0
11569,0,49,1584316800.0,0.0,0.0
11570,0,49,1584403200.0,0.0,0.0
11571,0,49,1584489600.0,0.0,0.0
11572,0,49,1584576000.0,0.0,0.0
11573,0,49,1584662400.0,0.0,0.0
11574,0,49,1584748800.0,0.0,0.0
11575,0,49,1584835200.0,1.0,0.0
11576,0,49,1584921600.0,2.0,0.0
11577,0,49,1585008000.0,2.0,0.0
11578,0,49,1585094400.0,7.0,0.0
11579,0,49,1585180800.0,11.0,0.0
11580,0,49,1585267200.0,11.0,0.0
11581,0,49,1585353600.0,11.0,0.0
11582,0,49,1585440000.0,11.0,0.0
11583,0,49,1585526400.0,11.0,0.0
11584,0,49,1585612800.0,12.0,0.0
11585,0,49,1585699200.0,12.0,0.0
11586,0,49,1585785600.0,12.0,0.0
11587,0,49,1585872000.0,12.0,0.0
11588,0,49,1585958400.0,14.0,0.0
11589,0,49,1586044800.0,14.0,0.0
11590,0,49,1586131200.0,15.0,0.0
11591,0,49,1586217600.0,15.0,0.0
11592,0,49,1586304000.0,15.0,0.0
11593,0,49,1586390400.0,15.0,0.0
11594,0,49,1586476800.0,16.0,0.0
11595,0,49,1586563200.0,16.0,0.0
11596,0,49,1586649600.0,16.0,0.0
11597,0,49,1586736000.0,16.0,0.0
11598,0,49,1586822400.0,16.0,0.0
11599,0,49,1586908800.0,16.0,0.0
11600,0,49,1586995200.0,16.0,0.0
11601,0,49,1587081600.0,16.0,0.0
11602,0,49,1587168000.0,16.0,0.0
11603,0,49,1587254400.0,16.0,0.0
11629,0,50,1579651200.0,0.0,0.0
11630,0,50,1579737600.0,0.0,0.0
11631,0,50,1579824000.0,0.0,0.0
11632,0,50,1579910400.0,0.0,0.0
11633,0,50,1579996800.0,0.0,0.0
11634,0,50,1580083200.0,0.0,0.0
11635,0,50,1580169600.0,0.0,0.0
11636,0,50,1580256000.0,0.0,0.0
11637,0,50,1580342400.0,0.0,0.0
11638,0,50,1580428800.0,0.0,0.0
11639,0,50,1580515200.0,0.0,0.0
11640,0,50,1580601600.0,0.0,0.0
11641,0,50,1580688000.0,0.0,0.0
11642,0,50,1580774400.0,0.0,0.0
11643,0,50,1580860800.0,0.0,0.0
11644,0,50,1580947200.0,0.0,0.0
11645,0,50,1581033600.0,0.0,0.0
11646,0,50,1581120000.0,0.0,0.0
11647,0,50,1581206400.0,0.0,0.0
11648,0,50,1581292800.0,0.0,0.0
11649,0,50,1581379200.0,0.0,0.0
11650,0,50,1581465600.0,0.0,0.0
11651,0,50,1581552000.0,0.0,0.0
11652,0,50,1581638400.0,0.0,0.0
11653,0,50,1581724800.0,0.0,0.0
11654,0,50,1581811200.0,0.0,0.0
11655,0,50,1581897600.0,0.0,0.0
11656,0,50,1581984000.0,0.0,0.0
11657,0,50,1582070400.0,0.0,0.0
11658,0,50,1582156800.0,0.0,0.0
11659,0,50,1582243200.0,0.0,0.0
11660,0,50,1582329600.0,0.0,0.0
11661,0,50,1582416000.0,0.0,0.0
11662,0,50,1582502400.0,0.0,0.0
11663,0,50,1582588800.0,0.0,0.0
11664,0,50,1582675200.0,0.0,0.0
11665,0,50,1582761600.0,0.0,0.0
11666,0,50,1582848000.0,0.0,0.0
11667,0,50,1582934400.0,0.0,0.0
11668,0,50,1583020800.0,1.0,0.0
11669,0,50,1583107200.0,1.0,0.0
11670,0,50,1583193600.0,1.0,0.0
11671,0,50,1583280000.0,1.0,0.0
11672,0,50,1583366400.0,1.0,0.0
11673,0,50,1583452800.0,2.0,0.0
11674,0,50,1583539200.0,2.0,0.0
11675,0,50,1583625600.0,5.0,0.0
11676,0,50,1583712000.0,5.0,0.0
11677,0,50,1583798400.0,5.0,0.0
11678,0,50,1583884800.0,5.0,0.0
11679,0,50,1583971200.0,5.0,0.0
11680,0,50,1584057600.0,5.0,0.0
11681,0,50,1584144000.0,11.0,0.0
11682,0,50,1584230400.0,11.0,0.0
11683,0,50,1584316800.0,11.0,0.0
11684,0,50,1584403200.0,21.0,1.0
11685,0,50,1584489600.0,21.0,1.0
11686,0,50,1584576000.0,34.0,2.0
11687,0,50,1584662400.0,72.0,2.0
11688,0,50,1584748800.0,112.0,2.0
11689,0,50,1584835200.0,202.0,3.0
11690,0,50,1584921600.0,245.0,3.0
11691,0,50,1585008000.0,312.0,6.0
11692,0,50,1585094400.0,392.0,10.0
11693,0,50,1585180800.0,488.0,10.0
11694,0,50,1585267200.0,581.0,20.0
11695,0,50,1585353600.0,719.0,28.0
11696,0,50,1585440000.0,859.0,39.0
11697,0,50,1585526400.0,901.0,42.0
11698,0,50,1585612800.0,1109.0,51.0
11699,0,50,1585699200.0,1284.0,57.0
11700,0,50,1585785600.0,1380.0,60.0
11701,0,50,1585872000.0,1488.0,68.0
11702,0,50,1585958400.0,1488.0,68.0
11703,0,50,1586044800.0,1745.0,82.0
11704,0,50,1586131200.0,1828.0,86.0
11705,0,50,1586217600.0,1956.0,98.0
11706,0,50,1586304000.0,2111.0,108.0
11707,0,50,1586390400.0,2349.0,118.0
11708,0,50,1586476800.0,2620.0,126.0
11709,0,50,1586563200.0,2759.0,135.0
11710,0,50,1586649600.0,2967.0,173.0
11711,0,50,1586736000.0,3167.0,177.0
11712,0,50,1586822400.0,3286.0,183.0
11713,0,50,1586908800.0,3614.0,189.0
11714,0,50,1586995200.0,3755.0,196.0
11715,0,50,1587081600.0,4126.0,200.0
11716,0,50,1587168000.0,4335.0,217.0
11717,0,50,1587254400.0,4680.0,226.0
11743,0,51,1579651200.0,0.0,0.0
11744,0,51,1579737600.0,0.0,0.0
11745,0,51,1579824000.0,0.0,0.0
11746,0,51,1579910400.0,0.0,0.0
11747,0,51,1579996800.0,0.0,0.0
11748,0,51,1580083200.0,0.0,0.0
11749,0,51,1580169600.0,0.0,0.0
11750,0,51,1580256000.0,0.0,0.0
11751,0,51,1580342400.0,0.0,0.0
11752,0,51,1580428800.0,0.0,0.0
11753,0,51,1580515200.0,0.0,0.0
11754,0,51,1580601600.0,0.0,0.0
11755,0,51,1580688000.0,0.0,0.0
11756,0,51,1580774400.0,0.0,0.0
11757,0,51,1580860800.0,0.0,0.0
11758,0,51,1580947200.0,0.0,0.0
11759,0,51,1581033600.0,0.0,0.0
11760,0,51,1581120000.0,0.0,0.0
11761,0,51,1581206400.0,0.0,0.0
11762,0,51,1581292800.0,0.0,0.0
11763,0,51,1581379200.0,0.0,0.0
11764,0,51,1581465600.0,0.0,0.0
11765,0,51,1581552000.0,0.0,0.0
11766,0,51,1581638400.0,0.0,0.0
11767,0,51,1581724800.0,0.0,0.0
11768,0,51,1581811200.0,0.0,0.0
11769,0,51,1581897600.0,0.0,0.0
11770,0,51,1581984000.0,0.0,0.0
11771,0,51,1582070400.0,0.0,0.0
11772,0,51,1582156800.0,0.0,0.0
11773,0,51,1582243200.0,0.0,0.0
11774,0,51,1582329600.0,0.0,0.0
11775,0,51,1582416000.0,0.0,0.0
11776,0,51,1582502400.0,0.0,0.0
11777,0,51,1582588800.0,0.0,0.0
11778,0,51,1582675200.0,0.0,0.0
11779,0,51,1582761600.0,0.0,0.0
11780,0,51,1582848000.0,0.0,0.0
11781,0,51,1582934400.0,0.0,0.0
11782,0,51,1583020800.0,6.0,0.0
11783,0,51,1583107200.0,6.0,0.0
11784,0,51,1583193600.0,7.0,0.0
11785,0,51,1583280000.0,10.0,0.0
11786,0,51,1583366400.0,13.0,0.0
11787,0,51,1583452800.0,13.0,0.0
11788,0,51,1583539200.0,13.0,0.0
11789,0,51,1583625600.0,14.0,0.0
11790,0,51,1583712000.0,15.0,0.0
11791,0,51,1583798400.0,15.0,0.0
11792,0,51,1583884800.0,17.0,0.0
11793,0,51,1583971200.0,17.0,0.0
11794,0,51,1584057600.0,17.0,0.0
11795,0,51,1584144000.0,28.0,2.0
11796,0,51,1584230400.0,28.0,2.0
11797,0,51,1584316800.0,37.0,2.0
11798,0,51,1584403200.0,58.0,2.0
11799,0,51,1584489600.0,111.0,2.0
11800,0,51,1584576000.0,199.0,3.0
11801,0,51,1584662400.0,367.0,5.0
11802,0,51,1584748800.0,506.0,7.0
11803,0,51,1584835200.0,789.0,14.0
11804,0,51,1584921600.0,981.0,18.0
11805,0,51,1585008000.0,1082.0,27.0
11806,0,51,1585094400.0,1173.0,28.0
11807,0,51,1585180800.0,1403.0,34.0
11808,0,51,1585267200.0,1595.0,36.0
11809,0,51,1585353600.0,1823.0,48.0
11810,0,51,1585440000.0,1924.0,58.0
11811,0,51,1585526400.0,1962.0,60.0
11812,0,51,1585612800.0,2240.0,75.0
11813,0,51,1585699200.0,2748.0,93.0
11814,0,51,1585785600.0,3163.0,120.0
11815,0,51,1585872000.0,3368.0,145.0
11816,0,51,1585958400.0,3465.0,172.0
11817,0,51,1586044800.0,3646.0,180.0
11818,0,51,1586131200.0,3747.0,191.0
11819,0,51,1586217600.0,3747.0,191.0
11820,0,51,1586304000.0,4450.0,242.0
11821,0,51,1586390400.0,4965.0,272.0
11822,0,51,1586476800.0,7161.0,297.0
11823,0,51,1586563200.0,7257.0,315.0
11824,0,51,1586649600.0,7466.0,333.0
11825,0,51,1586736000.0,7529.0,355.0
11826,0,51,1586822400.0,7603.0,369.0
11827,0,51,1586908800.0,7858.0,388.0
11828,0,51,1586995200.0,8225.0,403.0
11829,0,51,1587081600.0,8450.0,421.0
11830,0,51,1587168000.0,9022.0,456.0
11831,0,51,1587254400.0,9468.0,474.0
11857,0,52,1579651200.0,0.0,0.0
11858,0,52,1579737600.0,0.0,0.0
11859,0,52,1579824000.0,0.0,0.0
11860,0,52,1579910400.0,0.0,0.0
11861,0,52,1579996800.0,0.0,0.0
11862,0,52,1580083200.0,0.0,0.0
11863,0,52,1580169600.0,0.0,0.0
11864,0,52,1580256000.0,0.0,0.0
11865,0,52,1580342400.0,0.0,0.0
11866,0,52,1580428800.0,0.0,0.0
11867,0,52,1580515200.0,0.0,0.0
11868,0,52,1580601600.0,0.0,0.0
11869,0,52,1580688000.0,0.0,0.0
11870,0,52,1580774400.0,0.0,0.0
11871,0,52,1580860800.0,0.0,0.0
11872,0,52,1580947200.0,0.0,0.0
11873,0,52,1581033600.0,0.0,0.0
11874,0,52,1581120000.0,0.0,0.0
11875,0,52,1581206400.0,0.0,0.0
11876,0,52,1581292800.0,0.0,0.0
11877,0,52,1581379200.0,0.0,0.0
11878,0,52,1581465600.0,0.0,0.0
11879,0,52,1581552000.0,0.0,0.0
11880,0,52,1581638400.0,1.0,0.0
11881,0,52,1581724800.0,1.0,0.0
11882,0,52,1581811200.0,1.0,0.0
11883,0,52,1581897600.0,1.0,0.0
11884,0,52,1581984000.0,1.0,0.0
11885,0,52,1582070400.0,1.0,0.0
11886,0,52,1582156800.0,1.0,0.0
11887,0,52,1582243200.0,1.0,0.0
11888,0,52,1582329600.0,1.0,0.0
11889,0,52,1582416000.0,1.0,0.0
11890,0,52,1582502400.0,1.0,0.0
11891,0,52,1582588800.0,1.0,0.0
11892,0,52,1582675200.0,1.0,0.0
11893,0,52,1582761600.0,1.0,0.0
11894,0,52,1582848000.0,1.0,0.0
11895,0,52,1582934400.0,1.0,0.0
11896,0,52,1583020800.0,2.0,0.0
11897,0,52,1583107200.0,2.0,0.0
11898,0,52,1583193600.0,2.0,0.0
11899,0,52,1583280000.0,2.0,0.0
11900,0,52,1583366400.0,3.0,0.0
11901,0,52,1583452800.0,15.0,0.0
11902,0,52,1583539200.0,15.0,0.0
11903,0,52,1583625600.0,49.0,1.0
11904,0,52,1583712000.0,55.0,1.0
11905,0,52,1583798400.0,59.0,1.0
11906,0,52,1583884800.0,60.0,1.0
11907,0,52,1583971200.0,67.0,1.0
11908,0,52,1584057600.0,80.0,2.0
11909,0,52,1584144000.0,109.0,2.0
11910,0,52,1584230400.0,110.0,2.0
11911,0,52,1584316800.0,150.0,2.0
11912,0,52,1584403200.0,196.0,4.0
11913,0,52,1584489600.0,196.0,6.0
11914,0,52,1584576000.0,256.0,6.0
11915,0,52,1584662400.0,285.0,8.0
11916,0,52,1584748800.0,294.0,10.0
11917,0,52,1584835200.0,327.0,14.0
11918,0,52,1584921600.0,366.0,19.0
11919,0,52,1585008000.0,402.0,20.0
11920,0,52,1585094400.0,456.0,21.0
11921,0,52,1585180800.0,495.0,24.0
