Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities 
7310,China,Heilongjiang,1580774400.0,155.0,2.0
7311,China,Heilongjiang,1580860800.0,190.0,2.0
7312,China,Heilongjiang,1580947200.0,227.0,3.0
7313,China,Heilongjiang,1581033600.0,277.0,3.0
7314,China,Heilongjiang,1581120000.0,295.0,5.0
7315,China,Heilongjiang,1581206400.0,307.0,6.0
7316,China,Heilongjiang,1581292800.0,331.0,7.0
7317,China,Heilongjiang,1581379200.0,360.0,8.0
7318,China,Heilongjiang,1581465600.0,378.0,8.0
7319,China,Heilongjiang,1581552000.0,395.0,9.0
7320,China,Heilongjiang,1581638400.0,419.0,11.0
7321,China,Heilongjiang,1581724800.0,425.0,11.0
7322,China,Heilongjiang,1581811200.0,445.0,11.0
7323,China,Heilongjiang,1581897600.0,457.0,11.0
7324,China,Heilongjiang,1581984000.0,464.0,11.0
7325,China,Heilongjiang,1582070400.0,470.0,12.0
7326,China,Heilongjiang,1582156800.0,476.0,12.0
7327,China,Heilongjiang,1582243200.0,479.0,12.0
7328,China,Heilongjiang,1582329600.0,479.0,12.0
7329,China,Heilongjiang,1582416000.0,480.0,12.0
7330,China,Heilongjiang,1582502400.0,480.0,12.0
7331,China,Heilongjiang,1582588800.0,480.0,12.0
7332,China,Heilongjiang,1582675200.0,480.0,12.0
7333,China,Heilongjiang,1582761600.0,480.0,13.0
7334,China,Heilongjiang,1582848000.0,480.0,13.0
7335,China,Heilongjiang,1582934400.0,480.0,13.0
7336,China,Heilongjiang,1583020800.0,480.0,13.0
7337,China,Heilongjiang,1583107200.0,480.0,13.0
7338,China,Heilongjiang,1583193600.0,480.0,13.0
7339,China,Heilongjiang,1583280000.0,480.0,13.0
7340,China,Heilongjiang,1583366400.0,481.0,13.0
7341,China,Heilongjiang,1583452800.0,481.0,13.0
7342,China,Heilongjiang,1583539200.0,481.0,13.0
7343,China,Heilongjiang,1583625600.0,481.0,13.0
7344,China,Heilongjiang,1583712000.0,481.0,13.0
7345,China,Heilongjiang,1583798400.0,481.0,13.0
7346,China,Heilongjiang,1583884800.0,482.0,13.0
7347,China,Heilongjiang,1583971200.0,482.0,13.0
7348,China,Heilongjiang,1584057600.0,482.0,13.0
7349,China,Heilongjiang,1584144000.0,482.0,13.0
7350,China,Heilongjiang,1584230400.0,482.0,13.0
7351,China,Heilongjiang,1584316800.0,482.0,13.0
7352,China,Heilongjiang,1584403200.0,482.0,13.0
7353,China,Heilongjiang,1584489600.0,482.0,13.0
7354,China,Heilongjiang,1584576000.0,483.0,13.0
7355,China,Heilongjiang,1584662400.0,484.0,13.0
7356,China,Heilongjiang,1584748800.0,484.0,13.0
7357,China,Heilongjiang,1584835200.0,484.0,13.0
7358,China,Heilongjiang,1584921600.0,484.0,13.0
7359,China,Heilongjiang,1585008000.0,484.0,13.0
7360,China,Heilongjiang,1585094400.0,484.0,13.0
7361,China,Heilongjiang,1585180800.0,484.0,13.0
7362,China,Heilongjiang,1585267200.0,484.0,13.0
7363,China,Heilongjiang,1585353600.0,484.0,13.0
7364,China,Heilongjiang,1585440000.0,484.0,13.0
7365,China,Heilongjiang,1585526400.0,484.0,13.0
7366,China,Heilongjiang,1585612800.0,484.0,13.0
7367,China,Heilongjiang,1585699200.0,484.0,13.0
7368,China,Heilongjiang,1585785600.0,488.0,13.0
7369,China,Heilongjiang,1585872000.0,489.0,13.0
7370,China,Heilongjiang,1585958400.0,491.0,13.0
7371,China,Heilongjiang,1586044800.0,504.0,13.0
7372,China,Heilongjiang,1586131200.0,524.0,13.0
7373,China,Heilongjiang,1586217600.0,544.0,13.0
7374,China,Heilongjiang,1586304000.0,569.0,13.0
7411,China,Henan,1579651200.0,5.0,0.0
7412,China,Henan,1579737600.0,5.0,0.0
7413,China,Henan,1579824000.0,9.0,0.0
7414,China,Henan,1579910400.0,32.0,0.0
7415,China,Henan,1579996800.0,83.0,1.0
7416,China,Henan,1580083200.0,128.0,1.0
7417,China,Henan,1580169600.0,168.0,1.0
7418,China,Henan,1580256000.0,206.0,2.0
7419,China,Henan,1580342400.0,278.0,2.0
7420,China,Henan,1580428800.0,352.0,2.0
7421,China,Henan,1580515200.0,422.0,2.0
7422,China,Henan,1580601600.0,493.0,2.0
7423,China,Henan,1580688000.0,566.0,2.0
7424,China,Henan,1580774400.0,675.0,2.0
7425,China,Henan,1580860800.0,764.0,2.0
7426,China,Henan,1580947200.0,851.0,2.0
7427,China,Henan,1581033600.0,914.0,3.0
7428,China,Henan,1581120000.0,981.0,4.0
7429,China,Henan,1581206400.0,1033.0,6.0
7430,China,Henan,1581292800.0,1073.0,6.0
7431,China,Henan,1581379200.0,1105.0,7.0
7432,China,Henan,1581465600.0,1135.0,8.0
7433,China,Henan,1581552000.0,1169.0,10.0
7434,China,Henan,1581638400.0,1184.0,11.0
7435,China,Henan,1581724800.0,1212.0,13.0
7436,China,Henan,1581811200.0,1231.0,13.0
7437,China,Henan,1581897600.0,1246.0,16.0
7438,China,Henan,1581984000.0,1257.0,19.0
7439,China,Henan,1582070400.0,1262.0,19.0
7440,China,Henan,1582156800.0,1265.0,19.0
7441,China,Henan,1582243200.0,1267.0,19.0
7442,China,Henan,1582329600.0,1270.0,19.0
7443,China,Henan,1582416000.0,1271.0,19.0
7444,China,Henan,1582502400.0,1271.0,19.0
7445,China,Henan,1582588800.0,1271.0,19.0
7446,China,Henan,1582675200.0,1271.0,19.0
7447,China,Henan,1582761600.0,1272.0,20.0
7448,China,Henan,1582848000.0,1272.0,20.0
7449,China,Henan,1582934400.0,1272.0,21.0
7450,China,Henan,1583020800.0,1272.0,22.0
7451,China,Henan,1583107200.0,1272.0,22.0
7452,China,Henan,1583193600.0,1272.0,22.0
7453,China,Henan,1583280000.0,1272.0,22.0
7454,China,Henan,1583366400.0,1272.0,22.0
7455,China,Henan,1583452800.0,1272.0,22.0
7456,China,Henan,1583539200.0,1272.0,22.0
7457,China,Henan,1583625600.0,1272.0,22.0
7458,China,Henan,1583712000.0,1272.0,22.0
7459,China,Henan,1583798400.0,1272.0,22.0
7460,China,Henan,1583884800.0,1273.0,22.0
7461,China,Henan,1583971200.0,1273.0,22.0
7462,China,Henan,1584057600.0,1273.0,22.0
7463,China,Henan,1584144000.0,1273.0,22.0
7464,China,Henan,1584230400.0,1273.0,22.0
7465,China,Henan,1584316800.0,1273.0,22.0
7466,China,Henan,1584403200.0,1273.0,22.0
7467,China,Henan,1584489600.0,1273.0,22.0
7468,China,Henan,1584576000.0,1273.0,22.0
7469,China,Henan,1584662400.0,1273.0,22.0
7470,China,Henan,1584748800.0,1273.0,22.0
7471,China,Henan,1584835200.0,1274.0,22.0
7472,China,Henan,1584921600.0,1274.0,22.0
7473,China,Henan,1585008000.0,1274.0,22.0
7474,China,Henan,1585094400.0,1274.0,22.0
7475,China,Henan,1585180800.0,1275.0,22.0
7476,China,Henan,1585267200.0,1275.0,22.0
7477,China,Henan,1585353600.0,1275.0,22.0
7478,China,Henan,1585440000.0,1276.0,22.0
7479,China,Henan,1585526400.0,1276.0,22.0
7480,China,Henan,1585612800.0,1276.0,22.0
7481,China,Henan,1585699200.0,1276.0,22.0
7482,China,Henan,1585785600.0,1276.0,22.0
7483,China,Henan,1585872000.0,1276.0,22.0
7484,China,Henan,1585958400.0,1276.0,22.0
7485,China,Henan,1586044800.0,1276.0,22.0
7486,China,Henan,1586131200.0,1276.0,22.0
7487,China,Henan,1586217600.0,1276.0,22.0
7488,China,Henan,1586304000.0,1276.0,22.0
7525,China,Hong Kong,1579651200.0,0.0,0.0
7526,China,Hong Kong,1579737600.0,2.0,0.0
7527,China,Hong Kong,1579824000.0,2.0,0.0
7528,China,Hong Kong,1579910400.0,5.0,0.0
7529,China,Hong Kong,1579996800.0,8.0,0.0
7530,China,Hong Kong,1580083200.0,8.0,0.0
7531,China,Hong Kong,1580169600.0,8.0,0.0
7532,China,Hong Kong,1580256000.0,10.0,0.0
7533,China,Hong Kong,1580342400.0,10.0,0.0
7534,China,Hong Kong,1580428800.0,12.0,0.0
7535,China,Hong Kong,1580515200.0,13.0,0.0
7536,China,Hong Kong,1580601600.0,15.0,0.0
7537,China,Hong Kong,1580688000.0,15.0,0.0
7538,China,Hong Kong,1580774400.0,17.0,1.0
7539,China,Hong Kong,1580860800.0,21.0,1.0
7540,China,Hong Kong,1580947200.0,24.0,1.0
7541,China,Hong Kong,1581033600.0,25.0,1.0
7542,China,Hong Kong,1581120000.0,26.0,1.0
7543,China,Hong Kong,1581206400.0,29.0,1.0
7544,China,Hong Kong,1581292800.0,38.0,1.0
7545,China,Hong Kong,1581379200.0,49.0,1.0
7546,China,Hong Kong,1581465600.0,50.0,1.0
7547,China,Hong Kong,1581552000.0,53.0,1.0
7548,China,Hong Kong,1581638400.0,56.0,1.0
7549,China,Hong Kong,1581724800.0,56.0,1.0
7550,China,Hong Kong,1581811200.0,57.0,1.0
7551,China,Hong Kong,1581897600.0,60.0,1.0
7552,China,Hong Kong,1581984000.0,62.0,1.0
7553,China,Hong Kong,1582070400.0,63.0,2.0
7554,China,Hong Kong,1582156800.0,68.0,2.0
7555,China,Hong Kong,1582243200.0,68.0,2.0
7556,China,Hong Kong,1582329600.0,69.0,2.0
7557,China,Hong Kong,1582416000.0,74.0,2.0
7558,China,Hong Kong,1582502400.0,79.0,2.0
7559,China,Hong Kong,1582588800.0,84.0,2.0
7560,China,Hong Kong,1582675200.0,91.0,2.0
7561,China,Hong Kong,1582761600.0,92.0,2.0
7562,China,Hong Kong,1582848000.0,94.0,2.0
7563,China,Hong Kong,1582934400.0,95.0,2.0
7564,China,Hong Kong,1583020800.0,96.0,2.0
7565,China,Hong Kong,1583107200.0,100.0,2.0
7566,China,Hong Kong,1583193600.0,100.0,2.0
7567,China,Hong Kong,1583280000.0,105.0,2.0
7568,China,Hong Kong,1583366400.0,105.0,2.0
7569,China,Hong Kong,1583452800.0,107.0,2.0
7570,China,Hong Kong,1583539200.0,108.0,2.0
7571,China,Hong Kong,1583625600.0,114.0,3.0
7572,China,Hong Kong,1583712000.0,115.0,3.0
7573,China,Hong Kong,1583798400.0,120.0,3.0
7574,China,Hong Kong,1583884800.0,126.0,3.0
7575,China,Hong Kong,1583971200.0,129.0,3.0
7576,China,Hong Kong,1584057600.0,134.0,4.0
7577,China,Hong Kong,1584144000.0,140.0,4.0
7578,China,Hong Kong,1584230400.0,145.0,4.0
7579,China,Hong Kong,1584316800.0,155.0,4.0
7580,China,Hong Kong,1584403200.0,162.0,4.0
7581,China,Hong Kong,1584489600.0,181.0,4.0
7582,China,Hong Kong,1584576000.0,208.0,4.0
7583,China,Hong Kong,1584662400.0,256.0,4.0
7584,China,Hong Kong,1584748800.0,273.0,4.0
7585,China,Hong Kong,1584835200.0,317.0,4.0
7586,China,Hong Kong,1584921600.0,356.0,4.0
7587,China,Hong Kong,1585008000.0,386.0,4.0
7588,China,Hong Kong,1585094400.0,410.0,4.0
7589,China,Hong Kong,1585180800.0,453.0,4.0
7590,China,Hong Kong,1585267200.0,519.0,4.0
7591,China,Hong Kong,1585353600.0,561.0,4.0
7592,China,Hong Kong,1585440000.0,641.0,4.0
7593,China,Hong Kong,1585526400.0,682.0,4.0
7594,China,Hong Kong,1585612800.0,714.0,4.0
7595,China,Hong Kong,1585699200.0,765.0,4.0
7596,China,Hong Kong,1585785600.0,802.0,4.0
7597,China,Hong Kong,1585872000.0,845.0,4.0
7598,China,Hong Kong,1585958400.0,862.0,4.0
7599,China,Hong Kong,1586044800.0,890.0,4.0
7600,China,Hong Kong,1586131200.0,914.0,4.0
7601,China,Hong Kong,1586217600.0,935.0,4.0
7602,China,Hong Kong,1586304000.0,960.0,4.0
7639,China,Hubei,1579651200.0,444.0,17.0
7640,China,Hubei,1579737600.0,444.0,17.0
7641,China,Hubei,1579824000.0,549.0,24.0
7642,China,Hubei,1579910400.0,761.0,40.0
7643,China,Hubei,1579996800.0,1058.0,52.0
7644,China,Hubei,1580083200.0,1423.0,76.0
7645,China,Hubei,1580169600.0,3554.0,125.0
7646,China,Hubei,1580256000.0,3554.0,125.0
7647,China,Hubei,1580342400.0,4903.0,162.0
7648,China,Hubei,1580428800.0,5806.0,204.0
7649,China,Hubei,1580515200.0,7153.0,249.0
7650,China,Hubei,1580601600.0,11177.0,350.0
7651,China,Hubei,1580688000.0,13522.0,414.0
7652,China,Hubei,1580774400.0,16678.0,479.0
7653,China,Hubei,1580860800.0,19665.0,549.0
7654,China,Hubei,1580947200.0,22112.0,618.0
7655,China,Hubei,1581033600.0,24953.0,699.0
7656,China,Hubei,1581120000.0,27100.0,780.0
7657,China,Hubei,1581206400.0,29631.0,871.0
7658,China,Hubei,1581292800.0,31728.0,974.0
7659,China,Hubei,1581379200.0,33366.0,1068.0
7660,China,Hubei,1581465600.0,33366.0,1068.0
7661,China,Hubei,1581552000.0,48206.0,1310.0
7662,China,Hubei,1581638400.0,54406.0,1457.0
7663,China,Hubei,1581724800.0,56249.0,1596.0
7664,China,Hubei,1581811200.0,58182.0,1696.0
7665,China,Hubei,1581897600.0,59989.0,1789.0
7666,China,Hubei,1581984000.0,61682.0,1921.0
7667,China,Hubei,1582070400.0,62031.0,2029.0
7668,China,Hubei,1582156800.0,62442.0,2144.0
7669,China,Hubei,1582243200.0,62662.0,2144.0
7670,China,Hubei,1582329600.0,64084.0,2346.0
7671,China,Hubei,1582416000.0,64084.0,2346.0
7672,China,Hubei,1582502400.0,64287.0,2495.0
7673,China,Hubei,1582588800.0,64786.0,2563.0
7674,China,Hubei,1582675200.0,65187.0,2615.0
7675,China,Hubei,1582761600.0,65596.0,2641.0
7676,China,Hubei,1582848000.0,65914.0,2682.0
7677,China,Hubei,1582934400.0,66337.0,2727.0
7678,China,Hubei,1583020800.0,66907.0,2761.0
7679,China,Hubei,1583107200.0,67103.0,2803.0
7680,China,Hubei,1583193600.0,67217.0,2835.0
7681,China,Hubei,1583280000.0,67332.0,2871.0
7682,China,Hubei,1583366400.0,67466.0,2902.0
7683,China,Hubei,1583452800.0,67592.0,2931.0
7684,China,Hubei,1583539200.0,67666.0,2959.0
7685,China,Hubei,1583625600.0,67707.0,2986.0
7686,China,Hubei,1583712000.0,67743.0,3008.0
7687,China,Hubei,1583798400.0,67760.0,3024.0
7688,China,Hubei,1583884800.0,67773.0,3046.0
7689,China,Hubei,1583971200.0,67781.0,3056.0
7690,China,Hubei,1584057600.0,67786.0,3062.0
7691,China,Hubei,1584144000.0,67790.0,3075.0
7692,China,Hubei,1584230400.0,67794.0,3085.0
7693,China,Hubei,1584316800.0,67798.0,3099.0
7694,China,Hubei,1584403200.0,67799.0,3111.0
7695,China,Hubei,1584489600.0,67800.0,3122.0
7696,China,Hubei,1584576000.0,67800.0,3130.0
7697,China,Hubei,1584662400.0,67800.0,3133.0
7698,China,Hubei,1584748800.0,67800.0,3139.0
7699,China,Hubei,1584835200.0,67800.0,3153.0
7700,China,Hubei,1584921600.0,67800.0,3153.0
7701,China,Hubei,1585008000.0,67801.0,3160.0
7702,China,Hubei,1585094400.0,67801.0,3163.0
7703,China,Hubei,1585180800.0,67801.0,3169.0
7704,China,Hubei,1585267200.0,67801.0,3174.0
7705,China,Hubei,1585353600.0,67801.0,3177.0
7706,China,Hubei,1585440000.0,67801.0,3182.0
7707,China,Hubei,1585526400.0,67801.0,3186.0
7708,China,Hubei,1585612800.0,67801.0,3187.0
7709,China,Hubei,1585699200.0,67802.0,3193.0
7710,China,Hubei,1585785600.0,67802.0,3199.0
7711,China,Hubei,1585872000.0,67802.0,3203.0
7712,China,Hubei,1585958400.0,67803.0,3207.0
7713,China,Hubei,1586044800.0,67803.0,3210.0
7714,China,Hubei,1586131200.0,67803.0,3212.0
7715,China,Hubei,1586217600.0,67803.0,3212.0
7716,China,Hubei,1586304000.0,67803.0,3213.0
7753,China,Hunan,1579651200.0,4.0,0.0
7754,China,Hunan,1579737600.0,9.0,0.0
7755,China,Hunan,1579824000.0,24.0,0.0
7756,China,Hunan,1579910400.0,43.0,0.0
7757,China,Hunan,1579996800.0,69.0,0.0
7758,China,Hunan,1580083200.0,100.0,0.0
7759,China,Hunan,1580169600.0,143.0,0.0
7760,China,Hunan,1580256000.0,221.0,0.0
7761,China,Hunan,1580342400.0,277.0,0.0
7762,China,Hunan,1580428800.0,332.0,0.0
7763,China,Hunan,1580515200.0,389.0,0.0
7764,China,Hunan,1580601600.0,463.0,0.0
7765,China,Hunan,1580688000.0,521.0,0.0
7766,China,Hunan,1580774400.0,593.0,0.0
7767,China,Hunan,1580860800.0,661.0,0.0
7768,China,Hunan,1580947200.0,711.0,0.0
7769,China,Hunan,1581033600.0,772.0,0.0
7770,China,Hunan,1581120000.0,803.0,1.0
7771,China,Hunan,1581206400.0,838.0,1.0
7772,China,Hunan,1581292800.0,879.0,1.0
7773,China,Hunan,1581379200.0,912.0,1.0
7774,China,Hunan,1581465600.0,946.0,2.0
7775,China,Hunan,1581552000.0,968.0,2.0
7776,China,Hunan,1581638400.0,988.0,2.0
7777,China,Hunan,1581724800.0,1001.0,2.0
7778,China,Hunan,1581811200.0,1004.0,3.0
7779,China,Hunan,1581897600.0,1006.0,3.0
7780,China,Hunan,1581984000.0,1007.0,4.0
7781,China,Hunan,1582070400.0,1008.0,4.0
7782,China,Hunan,1582156800.0,1010.0,4.0
7783,China,Hunan,1582243200.0,1011.0,4.0
7784,China,Hunan,1582329600.0,1013.0,4.0
7785,China,Hunan,1582416000.0,1016.0,4.0
7786,China,Hunan,1582502400.0,1016.0,4.0
7787,China,Hunan,1582588800.0,1016.0,4.0
7788,China,Hunan,1582675200.0,1016.0,4.0
7789,China,Hunan,1582761600.0,1017.0,4.0
7790,China,Hunan,1582848000.0,1017.0,4.0
7791,China,Hunan,1582934400.0,1018.0,4.0
7792,China,Hunan,1583020800.0,1018.0,4.0
7793,China,Hunan,1583107200.0,1018.0,4.0
7794,China,Hunan,1583193600.0,1018.0,4.0
7795,China,Hunan,1583280000.0,1018.0,4.0
7796,China,Hunan,1583366400.0,1018.0,4.0
7797,China,Hunan,1583452800.0,1018.0,4.0
7798,China,Hunan,1583539200.0,1018.0,4.0
7799,China,Hunan,1583625600.0,1018.0,4.0
7800,China,Hunan,1583712000.0,1018.0,4.0
7801,China,Hunan,1583798400.0,1018.0,4.0
7802,China,Hunan,1583884800.0,1018.0,4.0
7803,China,Hunan,1583971200.0,1018.0,4.0
7804,China,Hunan,1584057600.0,1018.0,4.0
7805,China,Hunan,1584144000.0,1018.0,4.0
7806,China,Hunan,1584230400.0,1018.0,4.0
7807,China,Hunan,1584316800.0,1018.0,4.0
7808,China,Hunan,1584403200.0,1018.0,4.0
7809,China,Hunan,1584489600.0,1018.0,4.0
7810,China,Hunan,1584576000.0,1018.0,4.0
7811,China,Hunan,1584662400.0,1018.0,4.0
7812,China,Hunan,1584748800.0,1018.0,4.0
7813,China,Hunan,1584835200.0,1018.0,4.0
7814,China,Hunan,1584921600.0,1018.0,4.0
7815,China,Hunan,1585008000.0,1018.0,4.0
7816,China,Hunan,1585094400.0,1018.0,4.0
7817,China,Hunan,1585180800.0,1018.0,4.0
7818,China,Hunan,1585267200.0,1018.0,4.0
7819,China,Hunan,1585353600.0,1018.0,4.0
7820,China,Hunan,1585440000.0,1018.0,4.0
7821,China,Hunan,1585526400.0,1018.0,4.0
7822,China,Hunan,1585612800.0,1018.0,4.0
7823,China,Hunan,1585699200.0,1018.0,4.0
7824,China,Hunan,1585785600.0,1019.0,4.0
7825,China,Hunan,1585872000.0,1019.0,4.0
7826,China,Hunan,1585958400.0,1019.0,4.0
7827,China,Hunan,1586044800.0,1019.0,4.0
7828,China,Hunan,1586131200.0,1019.0,4.0
7829,China,Hunan,1586217600.0,1019.0,4.0
7830,China,Hunan,1586304000.0,1019.0,4.0
7867,China,Inner Mongolia,1579651200.0,0.0,0.0
7868,China,Inner Mongolia,1579737600.0,0.0,0.0
7869,China,Inner Mongolia,1579824000.0,1.0,0.0
7870,China,Inner Mongolia,1579910400.0,7.0,0.0
7871,China,Inner Mongolia,1579996800.0,7.0,0.0
7872,China,Inner Mongolia,1580083200.0,11.0,0.0
7873,China,Inner Mongolia,1580169600.0,15.0,0.0
7874,China,Inner Mongolia,1580256000.0,16.0,0.0
7875,China,Inner Mongolia,1580342400.0,19.0,0.0
7876,China,Inner Mongolia,1580428800.0,20.0,0.0
7877,China,Inner Mongolia,1580515200.0,23.0,0.0
7878,China,Inner Mongolia,1580601600.0,27.0,0.0
7879,China,Inner Mongolia,1580688000.0,34.0,0.0
7880,China,Inner Mongolia,1580774400.0,35.0,0.0
7881,China,Inner Mongolia,1580860800.0,42.0,0.0
7882,China,Inner Mongolia,1580947200.0,46.0,0.0
7883,China,Inner Mongolia,1581033600.0,50.0,0.0
7884,China,Inner Mongolia,1581120000.0,52.0,0.0
7885,China,Inner Mongolia,1581206400.0,54.0,0.0
7886,China,Inner Mongolia,1581292800.0,58.0,0.0
7887,China,Inner Mongolia,1581379200.0,58.0,0.0
7888,China,Inner Mongolia,1581465600.0,60.0,0.0
7889,China,Inner Mongolia,1581552000.0,61.0,0.0
7890,China,Inner Mongolia,1581638400.0,65.0,0.0
7891,China,Inner Mongolia,1581724800.0,68.0,0.0
7892,China,Inner Mongolia,1581811200.0,70.0,0.0
7893,China,Inner Mongolia,1581897600.0,72.0,0.0
7894,China,Inner Mongolia,1581984000.0,73.0,0.0
7895,China,Inner Mongolia,1582070400.0,75.0,0.0
7896,China,Inner Mongolia,1582156800.0,75.0,0.0
7897,China,Inner Mongolia,1582243200.0,75.0,0.0
7898,China,Inner Mongolia,1582329600.0,75.0,0.0
7899,China,Inner Mongolia,1582416000.0,75.0,0.0
7900,China,Inner Mongolia,1582502400.0,75.0,0.0
7901,China,Inner Mongolia,1582588800.0,75.0,0.0
7902,China,Inner Mongolia,1582675200.0,75.0,0.0
7903,China,Inner Mongolia,1582761600.0,75.0,0.0
7904,China,Inner Mongolia,1582848000.0,75.0,0.0
7905,China,Inner Mongolia,1582934400.0,75.0,0.0
7906,China,Inner Mongolia,1583020800.0,75.0,0.0
7907,China,Inner Mongolia,1583107200.0,75.0,0.0
7908,China,Inner Mongolia,1583193600.0,75.0,1.0
7909,China,Inner Mongolia,1583280000.0,75.0,1.0
7910,China,Inner Mongolia,1583366400.0,75.0,1.0
7911,China,Inner Mongolia,1583452800.0,75.0,1.0
7912,China,Inner Mongolia,1583539200.0,75.0,1.0
7913,China,Inner Mongolia,1583625600.0,75.0,1.0
7914,China,Inner Mongolia,1583712000.0,75.0,1.0
7915,China,Inner Mongolia,1583798400.0,75.0,1.0
7916,China,Inner Mongolia,1583884800.0,75.0,1.0
7917,China,Inner Mongolia,1583971200.0,75.0,1.0
7918,China,Inner Mongolia,1584057600.0,75.0,1.0
7919,China,Inner Mongolia,1584144000.0,75.0,1.0
7920,China,Inner Mongolia,1584230400.0,75.0,1.0
7921,China,Inner Mongolia,1584316800.0,75.0,1.0
7922,China,Inner Mongolia,1584403200.0,75.0,1.0
7923,China,Inner Mongolia,1584489600.0,75.0,1.0
7924,China,Inner Mongolia,1584576000.0,75.0,1.0
7925,China,Inner Mongolia,1584662400.0,75.0,1.0
7926,China,Inner Mongolia,1584748800.0,75.0,1.0
7927,China,Inner Mongolia,1584835200.0,75.0,1.0
7928,China,Inner Mongolia,1584921600.0,75.0,1.0
7929,China,Inner Mongolia,1585008000.0,75.0,1.0
7930,China,Inner Mongolia,1585094400.0,77.0,1.0
7931,China,Inner Mongolia,1585180800.0,89.0,1.0
7932,China,Inner Mongolia,1585267200.0,92.0,1.0
7933,China,Inner Mongolia,1585353600.0,94.0,1.0
7934,China,Inner Mongolia,1585440000.0,95.0,1.0
7935,China,Inner Mongolia,1585526400.0,97.0,1.0
7936,China,Inner Mongolia,1585612800.0,107.0,1.0
7937,China,Inner Mongolia,1585699200.0,111.0,1.0
7938,China,Inner Mongolia,1585785600.0,117.0,1.0
7939,China,Inner Mongolia,1585872000.0,117.0,1.0
7940,China,Inner Mongolia,1585958400.0,117.0,1.0
7941,China,Inner Mongolia,1586044800.0,117.0,1.0
7942,China,Inner Mongolia,1586131200.0,118.0,1.0
7943,China,Inner Mongolia,1586217600.0,121.0,1.0
7944,China,Inner Mongolia,1586304000.0,124.0,1.0
7981,China,Jiangsu,1579651200.0,1.0,0.0
7982,China,Jiangsu,1579737600.0,5.0,0.0
7983,China,Jiangsu,1579824000.0,9.0,0.0
7984,China,Jiangsu,1579910400.0,18.0,0.0
7985,China,Jiangsu,1579996800.0,33.0,0.0
7986,China,Jiangsu,1580083200.0,47.0,0.0
7987,China,Jiangsu,1580169600.0,70.0,0.0
7988,China,Jiangsu,1580256000.0,99.0,0.0
7989,China,Jiangsu,1580342400.0,129.0,0.0
7990,China,Jiangsu,1580428800.0,168.0,0.0
7991,China,Jiangsu,1580515200.0,202.0,0.0
7992,China,Jiangsu,1580601600.0,236.0,0.0
7993,China,Jiangsu,1580688000.0,271.0,0.0
7994,China,Jiangsu,1580774400.0,308.0,0.0
7995,China,Jiangsu,1580860800.0,341.0,0.0
7996,China,Jiangsu,1580947200.0,373.0,0.0
7997,China,Jiangsu,1581033600.0,408.0,0.0
7998,China,Jiangsu,1581120000.0,439.0,0.0
7999,China,Jiangsu,1581206400.0,468.0,0.0
8000,China,Jiangsu,1581292800.0,492.0,0.0
8001,China,Jiangsu,1581379200.0,515.0,0.0
8002,China,Jiangsu,1581465600.0,543.0,0.0
8003,China,Jiangsu,1581552000.0,570.0,0.0
8004,China,Jiangsu,1581638400.0,593.0,0.0
8005,China,Jiangsu,1581724800.0,604.0,0.0
8006,China,Jiangsu,1581811200.0,617.0,0.0
8007,China,Jiangsu,1581897600.0,626.0,0.0
8008,China,Jiangsu,1581984000.0,629.0,0.0
8009,China,Jiangsu,1582070400.0,631.0,0.0
8010,China,Jiangsu,1582156800.0,631.0,0.0
8011,China,Jiangsu,1582243200.0,631.0,0.0
8012,China,Jiangsu,1582329600.0,631.0,0.0
8013,China,Jiangsu,1582416000.0,631.0,0.0
8014,China,Jiangsu,1582502400.0,631.0,0.0
8015,China,Jiangsu,1582588800.0,631.0,0.0
8016,China,Jiangsu,1582675200.0,631.0,0.0
8017,China,Jiangsu,1582761600.0,631.0,0.0
8018,China,Jiangsu,1582848000.0,631.0,0.0
8019,China,Jiangsu,1582934400.0,631.0,0.0
8020,China,Jiangsu,1583020800.0,631.0,0.0
8021,China,Jiangsu,1583107200.0,631.0,0.0
8022,China,Jiangsu,1583193600.0,631.0,0.0
8023,China,Jiangsu,1583280000.0,631.0,0.0
8024,China,Jiangsu,1583366400.0,631.0,0.0
8025,China,Jiangsu,1583452800.0,631.0,0.0
8026,China,Jiangsu,1583539200.0,631.0,0.0
8027,China,Jiangsu,1583625600.0,631.0,0.0
8028,China,Jiangsu,1583712000.0,631.0,0.0
8029,China,Jiangsu,1583798400.0,631.0,0.0
8030,China,Jiangsu,1583884800.0,631.0,0.0
8031,China,Jiangsu,1583971200.0,631.0,0.0
8032,China,Jiangsu,1584057600.0,631.0,0.0
8033,China,Jiangsu,1584144000.0,631.0,0.0
8034,China,Jiangsu,1584230400.0,631.0,0.0
8035,China,Jiangsu,1584316800.0,631.0,0.0
8036,China,Jiangsu,1584403200.0,631.0,0.0
8037,China,Jiangsu,1584489600.0,631.0,0.0
8038,China,Jiangsu,1584576000.0,631.0,0.0
8039,China,Jiangsu,1584662400.0,631.0,0.0
8040,China,Jiangsu,1584748800.0,631.0,0.0
8041,China,Jiangsu,1584835200.0,633.0,0.0
8042,China,Jiangsu,1584921600.0,633.0,0.0
8043,China,Jiangsu,1585008000.0,636.0,0.0
8044,China,Jiangsu,1585094400.0,638.0,0.0
8045,China,Jiangsu,1585180800.0,640.0,0.0
